,Unnamed: 0,image_id,path,diag,target,Class,is_ood
3399,3399,Normal- (3540),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3540).jpg,Normal,1,Healthy,False
3400,3400,Normal- (64),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (64).jpg,Normal,1,Healthy,False
3401,3401,Normal- (2085),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2085).jpg,Normal,1,Healthy,True
3402,3402,Normal- (2080),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2080).jpg,Normal,1,Healthy,False
3403,3403,Normal- (1315),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1315).jpg,Normal,1,Healthy,False
3404,3404,Normal- (2083),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2083).jpg,Normal,1,Healthy,True
3405,3405,Normal- (2400),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2400).jpg,Normal,1,Healthy,False
3406,3406,Normal- (3268),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3268).jpg,Normal,1,Healthy,True
3407,3407,Normal- (812),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (812).jpg,Normal,1,Healthy,True
3408,3408,Normal- (2042),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2042).jpg,Normal,1,Healthy,True
3409,3409,Normal- (398),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (398).jpg,Normal,1,Healthy,False
3410,3410,Normal- (971),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (971).jpg,Normal,1,Healthy,True
3411,3411,Normal- (3238),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3238).jpg,Normal,1,Healthy,True
3412,3412,Normal- (937),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (937).jpg,Normal,1,Healthy,False
3413,3413,Normal- (1312),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1312).jpg,Normal,1,Healthy,False
3414,3414,Normal- (769),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (769).jpg,Normal,1,Healthy,True
3415,3415,Normal- (3580),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3580).jpg,Normal,1,Healthy,False
3416,3416,Normal- (2326),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2326).jpg,Normal,1,Healthy,True
3417,3417,Normal- (495),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (495).jpg,Normal,1,Healthy,False
3418,3418,Normal- (662),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (662).jpg,Normal,1,Healthy,False
3419,3419,Normal- (3159),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3159).jpg,Normal,1,Healthy,True
3420,3420,Normal- (2638),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2638).jpg,Normal,1,Healthy,False
3421,3421,Normal- (2852),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2852).jpg,Normal,1,Healthy,True
3422,3422,Normal- (2836),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2836).jpg,Normal,1,Healthy,True
3423,3423,Normal- (2030),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2030).jpg,Normal,1,Healthy,True
3424,3424,Normal- (714),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (714).jpg,Normal,1,Healthy,False
3425,3425,Normal- (1076),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1076).jpg,Normal,1,Healthy,False
3426,3426,Normal- (1444),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1444).jpg,Normal,1,Healthy,False
3427,3427,Normal- (3669),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3669).jpg,Normal,1,Healthy,False
3428,3428,Normal- (420),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (420).jpg,Normal,1,Healthy,False
3429,3429,Normal- (3400),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3400).jpg,Normal,1,Healthy,True
3430,3430,Normal- (2612),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2612).jpg,Normal,1,Healthy,True
3431,3431,Normal- (1546),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1546).jpg,Normal,1,Healthy,True
3432,3432,Normal- (2998),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2998).jpg,Normal,1,Healthy,False
3433,3433,Normal- (1023),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1023).jpg,Normal,1,Healthy,True
3434,3434,Normal- (210),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (210).jpg,Normal,1,Healthy,False
3435,3435,Normal- (505),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (505).jpg,Normal,1,Healthy,False
3436,3436,Normal- (128),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (128).jpg,Normal,1,Healthy,False
3437,3437,Normal- (3103),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3103).jpg,Normal,1,Healthy,False
3438,3438,Normal- (1772),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1772).jpg,Normal,1,Healthy,False
3439,3439,Normal- (3487),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3487).jpg,Normal,1,Healthy,False
3440,3440,Normal- (489),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (489).jpg,Normal,1,Healthy,False
3441,3441,Normal- (1443),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1443).jpg,Normal,1,Healthy,False
3442,3442,Normal- (3822),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3822).jpg,Normal,1,Healthy,True
3443,3443,Normal- (3266),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3266).jpg,Normal,1,Healthy,True
3444,3444,Normal- (3003),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3003).jpg,Normal,1,Healthy,False
3445,3445,Normal- (86),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (86).jpg,Normal,1,Healthy,False
3446,3446,Normal- (1677),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1677).jpg,Normal,1,Healthy,False
3447,3447,Normal- (2394),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2394).jpg,Normal,1,Healthy,False
3448,3448,Normal- (2688),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2688).jpg,Normal,1,Healthy,False
3449,3449,Normal- (3152),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3152).jpg,Normal,1,Healthy,True
3450,3450,Normal- (1763),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1763).jpg,Normal,1,Healthy,False
3451,3451,Normal- (3122),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3122).jpg,Normal,1,Healthy,False
3452,3452,Normal- (1002),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1002).jpg,Normal,1,Healthy,True
3453,3453,Normal- (2951),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2951).jpg,Normal,1,Healthy,True
3454,3454,Normal- (3427),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3427).jpg,Normal,1,Healthy,False
3455,3455,Normal- (44),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (44).jpg,Normal,1,Healthy,False
3456,3456,Normal- (1925),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1925).jpg,Normal,1,Healthy,False
3457,3457,Normal- (1681),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1681).jpg,Normal,1,Healthy,False
3458,3458,Normal- (2883),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2883).jpg,Normal,1,Healthy,True
3459,3459,Normal- (1487),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1487).jpg,Normal,1,Healthy,False
3460,3460,Normal- (3750),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3750).jpg,Normal,1,Healthy,False
3461,3461,Normal- (3819),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3819).jpg,Normal,1,Healthy,False
3462,3462,Normal- (1346),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1346).jpg,Normal,1,Healthy,False
3463,3463,Normal- (3454),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3454).jpg,Normal,1,Healthy,False
3464,3464,Normal- (1738),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1738).jpg,Normal,1,Healthy,False
3465,3465,Normal- (3785),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3785).jpg,Normal,1,Healthy,False
3466,3466,Normal- (2838),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2838).jpg,Normal,1,Healthy,True
3467,3467,Normal- (1795),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1795).jpg,Normal,1,Healthy,False
3468,3468,Normal- (3208),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3208).jpg,Normal,1,Healthy,False
3469,3469,Normal- (3413),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3413).jpg,Normal,1,Healthy,True
3470,3470,Normal- (3665),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3665).jpg,Normal,1,Healthy,False
3471,3471,Normal- (1569),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1569).jpg,Normal,1,Healthy,False
3472,3472,Normal- (2960),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2960).jpg,Normal,1,Healthy,False
3473,3473,Normal- (2854),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2854).jpg,Normal,1,Healthy,True
3474,3474,Normal- (942),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (942).jpg,Normal,1,Healthy,True
3475,3475,Normal- (3558),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3558).jpg,Normal,1,Healthy,False
3476,3476,Normal- (2878),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2878).jpg,Normal,1,Healthy,True
3477,3477,Normal- (2918),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2918).jpg,Normal,1,Healthy,False
3478,3478,Normal- (2177),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2177).jpg,Normal,1,Healthy,True
3479,3479,Normal- (1235),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1235).jpg,Normal,1,Healthy,True
3480,3480,Normal- (618),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (618).jpg,Normal,1,Healthy,False
3481,3481,Normal- (2225),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2225).jpg,Normal,1,Healthy,True
3482,3482,Normal- (2347),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2347).jpg,Normal,1,Healthy,True
3483,3483,Normal- (2211),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2211).jpg,Normal,1,Healthy,True
3484,3484,Normal- (452),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (452).jpg,Normal,1,Healthy,False
3485,3485,Normal- (793),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (793).jpg,Normal,1,Healthy,True
3486,3486,Normal- (676),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (676).jpg,Normal,1,Healthy,False
3487,3487,Normal- (113),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (113).jpg,Normal,1,Healthy,False
3488,3488,Normal- (3798),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3798).jpg,Normal,1,Healthy,False
3489,3489,Normal- (2136),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2136).jpg,Normal,1,Healthy,True
3490,3490,Normal- (3522),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3522).jpg,Normal,1,Healthy,True
3491,3491,Normal- (1766),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1766).jpg,Normal,1,Healthy,False
3492,3492,Normal- (3390),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3390).jpg,Normal,1,Healthy,True
3493,3493,Normal- (3452),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3452).jpg,Normal,1,Healthy,False
3494,3494,Normal- (1898),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1898).jpg,Normal,1,Healthy,False
3495,3495,Normal- (899),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (899).jpg,Normal,1,Healthy,True
3496,3496,Normal- (3284),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3284).jpg,Normal,1,Healthy,True
3497,3497,Normal- (770),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (770).jpg,Normal,1,Healthy,True
3498,3498,Normal- (704),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (704).jpg,Normal,1,Healthy,False
3499,3499,Normal- (677),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (677).jpg,Normal,1,Healthy,False
3500,3500,Normal- (1534),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1534).jpg,Normal,1,Healthy,False
3501,3501,Normal- (1556),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1556).jpg,Normal,1,Healthy,False
3502,3502,Normal- (2152),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2152).jpg,Normal,1,Healthy,True
3503,3503,Normal- (1548),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1548).jpg,Normal,1,Healthy,True
3504,3504,Normal- (3292),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3292).jpg,Normal,1,Healthy,True
3505,3505,Normal- (3582),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3582).jpg,Normal,1,Healthy,False
3506,3506,Normal- (124),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (124).jpg,Normal,1,Healthy,False
3507,3507,Normal- (2364),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2364).jpg,Normal,1,Healthy,False
3508,3508,Normal- (1806),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1806).jpg,Normal,1,Healthy,False
3509,3509,Normal- (1279),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1279).jpg,Normal,1,Healthy,False
3510,3510,Normal- (2866),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2866).jpg,Normal,1,Healthy,True
3511,3511,Normal- (2413),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2413).jpg,Normal,1,Healthy,False
3512,3512,Normal- (1948),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1948).jpg,Normal,1,Healthy,True
3513,3513,Normal- (1137),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1137).jpg,Normal,1,Healthy,False
3514,3514,Normal- (3519),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3519).jpg,Normal,1,Healthy,False
3515,3515,Normal- (653),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (653).jpg,Normal,1,Healthy,False
3516,3516,Normal- (2327),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2327).jpg,Normal,1,Healthy,True
3517,3517,Normal- (3357),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3357).jpg,Normal,1,Healthy,False
3518,3518,Normal- (1567),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1567).jpg,Normal,1,Healthy,False
3519,3519,Normal- (1295),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1295).jpg,Normal,1,Healthy,False
3520,3520,Normal- (1065),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1065).jpg,Normal,1,Healthy,False
3521,3521,Normal- (2782),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2782).jpg,Normal,1,Healthy,False
3522,3522,Normal- (557),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (557).jpg,Normal,1,Healthy,False
3523,3523,Normal- (1397),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1397).jpg,Normal,1,Healthy,False
3524,3524,Normal- (706),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (706).jpg,Normal,1,Healthy,False
3525,3525,Normal- (2794),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2794).jpg,Normal,1,Healthy,False
3526,3526,Normal- (2450),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2450).jpg,Normal,1,Healthy,True
3527,3527,Normal- (3836),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3836).jpg,Normal,1,Healthy,True
3528,3528,Normal- (1459),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1459).jpg,Normal,1,Healthy,False
3529,3529,Normal- (3662),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3662).jpg,Normal,1,Healthy,False
3530,3530,Normal- (846),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (846).jpg,Normal,1,Healthy,True
3531,3531,Normal- (3774),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3774).jpg,Normal,1,Healthy,False
3532,3532,Normal- (2786),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2786).jpg,Normal,1,Healthy,False
3533,3533,Normal- (1607),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1607).jpg,Normal,1,Healthy,False
3534,3534,Normal- (3355),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3355).jpg,Normal,1,Healthy,False
3535,3535,Normal- (842),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (842).jpg,Normal,1,Healthy,True
3536,3536,Normal- (2587),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2587).jpg,Normal,1,Healthy,True
3537,3537,Normal- (2771),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2771).jpg,Normal,1,Healthy,True
3538,3538,Normal- (2763),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2763).jpg,Normal,1,Healthy,False
3539,3539,Normal- (2321),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2321).jpg,Normal,1,Healthy,True
3540,3540,Normal- (3031),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3031).jpg,Normal,1,Healthy,False
3541,3541,Normal- (309),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (309).jpg,Normal,1,Healthy,False
3542,3542,Normal- (3808),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3808).jpg,Normal,1,Healthy,True
3543,3543,Normal- (3639),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3639).jpg,Normal,1,Healthy,False
3544,3544,Normal- (1634),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1634).jpg,Normal,1,Healthy,True
3545,3545,Normal- (3280),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3280).jpg,Normal,1,Healthy,False
3546,3546,Normal- (2589),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2589).jpg,Normal,1,Healthy,True
3547,3547,Normal- (1830),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1830).jpg,Normal,1,Healthy,False
3548,3548,Normal- (3072),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3072).jpg,Normal,1,Healthy,False
3549,3549,Normal- (284),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (284).jpg,Normal,1,Healthy,False
3550,3550,Normal- (2835),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2835).jpg,Normal,1,Healthy,True
3551,3551,Normal- (1811),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1811).jpg,Normal,1,Healthy,False
3552,3552,Normal- (2645),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2645).jpg,Normal,1,Healthy,True
3553,3553,Normal- (175),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (175).jpg,Normal,1,Healthy,False
3554,3554,Normal- (2081),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2081).jpg,Normal,1,Healthy,True
3555,3555,Normal- (794),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (794).jpg,Normal,1,Healthy,True
3556,3556,Normal- (2564),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2564).jpg,Normal,1,Healthy,True
3557,3557,Normal- (2452),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2452).jpg,Normal,1,Healthy,False
3558,3558,Normal- (1614),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1614).jpg,Normal,1,Healthy,False
3559,3559,Normal- (76),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (76).jpg,Normal,1,Healthy,False
3560,3560,Normal- (734),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (734).jpg,Normal,1,Healthy,False
3561,3561,Normal- (2286),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2286).jpg,Normal,1,Healthy,False
3562,3562,Normal- (498),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (498).jpg,Normal,1,Healthy,False
3563,3563,Normal- (3071),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3071).jpg,Normal,1,Healthy,False
3564,3564,Normal- (1560),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1560).jpg,Normal,1,Healthy,False
3565,3565,Normal- (551),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (551).jpg,Normal,1,Healthy,False
3566,3566,Normal- (3515),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3515).jpg,Normal,1,Healthy,False
3567,3567,Normal- (765),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (765).jpg,Normal,1,Healthy,True
3568,3568,Normal- (1281),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1281).jpg,Normal,1,Healthy,False
3569,3569,Normal- (2435),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2435).jpg,Normal,1,Healthy,True
3570,3570,Normal- (1332),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1332).jpg,Normal,1,Healthy,True
3571,3571,Normal- (107),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (107).jpg,Normal,1,Healthy,False
3572,3572,Normal- (243),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (243).jpg,Normal,1,Healthy,False
3573,3573,Normal- (2656),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2656).jpg,Normal,1,Healthy,False
3574,3574,Normal- (2053),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2053).jpg,Normal,1,Healthy,False
3575,3575,Normal- (2351),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2351).jpg,Normal,1,Healthy,True
3576,3576,Normal- (2075),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2075).jpg,Normal,1,Healthy,True
3577,3577,Normal- (1812),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1812).jpg,Normal,1,Healthy,False
3578,3578,Normal- (847),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (847).jpg,Normal,1,Healthy,True
3579,3579,Normal- (3328),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3328).jpg,Normal,1,Healthy,False
3580,3580,Normal- (2014),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2014).jpg,Normal,1,Healthy,True
3581,3581,Normal- (3037),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3037).jpg,Normal,1,Healthy,True
3582,3582,Normal- (2622),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2622).jpg,Normal,1,Healthy,False
3583,3583,Normal- (2474),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2474).jpg,Normal,1,Healthy,False
3584,3584,Normal- (2649),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2649).jpg,Normal,1,Healthy,False
3585,3585,Normal- (735),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (735).jpg,Normal,1,Healthy,False
3586,3586,Normal- (888),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (888).jpg,Normal,1,Healthy,True
3587,3587,Normal- (111),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (111).jpg,Normal,1,Healthy,False
3588,3588,Normal- (3370),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3370).jpg,Normal,1,Healthy,True
3589,3589,Normal- (3404),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3404).jpg,Normal,1,Healthy,False
3590,3590,Normal- (2590),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2590).jpg,Normal,1,Healthy,False
3591,3591,Normal- (906),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (906).jpg,Normal,1,Healthy,True
3592,3592,Normal- (438),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (438).jpg,Normal,1,Healthy,True
3593,3593,Normal- (3231),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3231).jpg,Normal,1,Healthy,False
3594,3594,Normal- (2943),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2943).jpg,Normal,1,Healthy,True
3595,3595,Normal- (2328),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2328).jpg,Normal,1,Healthy,True
3596,3596,Normal- (3060),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3060).jpg,Normal,1,Healthy,False
3597,3597,Normal- (630),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (630).jpg,Normal,1,Healthy,False
3598,3598,Normal- (1404),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1404).jpg,Normal,1,Healthy,False
3599,3599,Normal- (1072),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1072).jpg,Normal,1,Healthy,False
3600,3600,Normal- (1133),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1133).jpg,Normal,1,Healthy,False
3601,3601,Normal- (3469),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3469).jpg,Normal,1,Healthy,False
3602,3602,Normal- (1629),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1629).jpg,Normal,1,Healthy,True
3603,3603,Normal- (3670),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3670).jpg,Normal,1,Healthy,False
3604,3604,Normal- (368),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (368).jpg,Normal,1,Healthy,False
3605,3605,Normal- (2857),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2857).jpg,Normal,1,Healthy,True
3606,3606,Normal- (1566),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1566).jpg,Normal,1,Healthy,False
3607,3607,Normal- (3518),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3518).jpg,Normal,1,Healthy,False
3608,3608,Normal- (3707),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3707).jpg,Normal,1,Healthy,False
